pair_id,사건번호,품목,hs_code,규제국,중간국,수입국,reporter_code,periods,flow_code,isr_min,isr_best_lag,isr_risk,flow_type,partner_code,partner_country
70,56,석유수지,391110,대만,프랑스,대한민국,490,"202508,202509,202510,202511,202512,202601,202602,202603,202604",X,-0.8804062740424288,2,0.8804062740424288,regulated_to_intermediary,251,프랑스
70,56,석유수지,391110,대만,프랑스,대한민국,490,"202508,202509,202510,202511,202512,202601,202602,202603,202604",X,-0.8804062740424288,2,0.8804062740424288,regulated_to_importer,410,대한민국
71,36,합판,4412,베트남,필리핀,대한민국,704,"202011,202012,202101,202102,202103,202104,202105,202106,202107",X,-0.8696565534786727,1,0.8696565534786727,regulated_to_intermediary,608,필리핀
71,36,합판,4412,베트남,필리핀,대한민국,704,"202011,202012,202101,202102,202103,202104,202105,202106,202107",X,-0.8696565534786727,1,0.8696565534786727,regulated_to_importer,410,대한민국
72,44,이음매없는동관,7411,베트남,체코공화국,대한민국,704,"202303,202304,202305,202306,202307,202308,202309,202310,202311",X,-0.8696565534786727,3,0.8696565534786727,regulated_to_intermediary,203,체코공화국
72,44,이음매없는동관,7411,베트남,체코공화국,대한민국,704,"202303,202304,202305,202306,202307,202308,202309,202310,202311",X,-0.8696565534786727,3,0.8696565534786727,regulated_to_importer,410,대한민국
73,1,PET필름(1차재심),392062,인도,벨기에,대한민국,699,"201205,201206,201207,201208,201209,201210,201211,201212,201301",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_intermediary,56,벨기에
73,1,PET필름(1차재심),392062,인도,벨기에,대한민국,699,"201205,201206,201207,201208,201209,201210,201211,201212,201301",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_importer,410,대한민국
74,1,PET필름(1차재심),392062,인도,스위스,대한민국,699,"201205,201206,201207,201208,201209,201210,201211,201212,201301",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_intermediary,757,스위스
74,1,PET필름(1차재심),392062,인도,스위스,대한민국,699,"201205,201206,201207,201208,201209,201210,201211,201212,201301",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_importer,410,대한민국
75,1,PET필름(1차재심),392062,중국,벨기에,대한민국,156,"201205,201206,201207,201208,201209,201210,201211,201212,201301",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_intermediary,56,벨기에
75,1,PET필름(1차재심),392062,중국,벨기에,대한민국,156,"201205,201206,201207,201208,201209,201210,201211,201212,201301",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_importer,410,대한민국
76,1,PET필름(1차재심),392062,중국,스위스,대한민국,156,"201205,201206,201207,201208,201209,201210,201211,201212,201301",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_intermediary,757,스위스
76,1,PET필름(1차재심),392062,중국,스위스,대한민국,156,"201205,201206,201207,201208,201209,201210,201211,201212,201301",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_importer,410,대한민국
77,2,크라프트지(1차재심),4804,중국,브라질,대한민국,156,"201204,201205,201206,201207,201208,201209,201210,201211,201212",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_intermediary,76,브라질
77,2,크라프트지(1차재심),4804,중국,브라질,대한민국,156,"201204,201205,201206,201207,201208,201209,201210,201211,201212",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_importer,410,대한민국
78,6,스테인레스스틸바(2차재심),7222,일본,필리핀,대한민국,392,"201311,201312,201401,201402,201403,201404,201405,201406,201407",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_intermediary,608,필리핀
78,6,스테인레스스틸바(2차재심),7222,일본,필리핀,대한민국,392,"201311,201312,201401,201402,201403,201404,201405,201406,201407",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_importer,410,대한민국
79,7,합판,4412,중국,우루과이,대한민국,156,"201311,201312,201401,201402,201403,201404,201405,201406,201407",X,-0.8451542547285166,0,0.8451542547285166,regulated_to_intermediary,858,우루과이
79,7,합판,4412,중국,우루과이,대한민국,156,"201311,201312,201401,201402,201403,201404,201405,201406,201407",X,-0.8451542547285166,0,0.8451542547285166,regulated_to_importer,410,대한민국
80,7,합판,4412,중국,인도,대한민국,156,"201311,201312,201401,201402,201403,201404,201405,201406,201407",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_intermediary,699,인도
80,7,합판,4412,중국,인도,대한민국,156,"201311,201312,201401,201402,201403,201404,201405,201406,201407",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_importer,410,대한민국
81,7,합판,4412,중국,필리핀,대한민국,156,"201311,201312,201401,201402,201403,201404,201405,201406,201407",X,-0.8451542547285166,0,0.8451542547285166,regulated_to_intermediary,608,필리핀
81,7,합판,4412,중국,필리핀,대한민국,156,"201311,201312,201401,201402,201403,201404,201405,201406,201407",X,-0.8451542547285166,0,0.8451542547285166,regulated_to_importer,410,대한민국
82,8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,벨라루스,대한민국,458,"201312,201401,201402,201403,201404,201405,201406,201407,201408",X,-0.8451542547285166,2,0.8451542547285166,regulated_to_intermediary,112,벨라루스
82,8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,벨라루스,대한민국,458,"201312,201401,201402,201403,201404,201405,201406,201407,201408",X,-0.8451542547285166,2,0.8451542547285166,regulated_to_importer,410,대한민국
83,9,OPP필름,392020,중국,튀르키예,대한민국,156,"201312,201401,201402,201403,201404,201405,201406,201407,201408",X,-0.8451542547285166,2,0.8451542547285166,regulated_to_intermediary,792,튀르키예
83,9,OPP필름,392020,중국,튀르키예,대한민국,156,"201312,201401,201402,201403,201404,201405,201406,201407,201408",X,-0.8451542547285166,2,0.8451542547285166,regulated_to_importer,410,대한민국
84,9,OPP필름,392020,태국,스위스,대한민국,764,"201312,201401,201402,201403,201404,201405,201406,201407,201408",X,-0.8451542547285166,0,0.8451542547285166,regulated_to_intermediary,757,스위스
84,9,OPP필름,392020,태국,스위스,대한민국,764,"201312,201401,201402,201403,201404,201405,201406,201407,201408",X,-0.8451542547285166,0,0.8451542547285166,regulated_to_importer,410,대한민국
85,10,합판(1차재심),4412,말레이시아,싱가포르,대한민국,458,"201409,201410,201411,201412,201501,201502,201503,201504,201505",X,-0.8451542547285166,2,0.8451542547285166,regulated_to_intermediary,702,싱가포르
85,10,합판(1차재심),4412,말레이시아,싱가포르,대한민국,458,"201409,201410,201411,201412,201501,201502,201503,201504,201505",X,-0.8451542547285166,2,0.8451542547285166,regulated_to_importer,410,대한민국
86,10,합판(1차재심),4412,말레이시아,캐나다,대한민국,458,"201409,201410,201411,201412,201501,201502,201503,201504,201505",X,-0.8451542547285166,1,0.8451542547285166,regulated_to_intermediary,124,캐나다
86,10,합판(1차재심),4412,말레이시아,캐나다,대한민국,458,"201409,201410,201411,201412,201501,201502,201503,201504,201505",X,-0.8451542547285166,1,0.8451542547285166,regulated_to_importer,410,대한민국
87,14,합판(신규공급자조사),4412,중국,인도,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.8451542547285166,1,0.8451542547285166,regulated_to_intermediary,699,인도
87,14,합판(신규공급자조사),4412,중국,인도,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.8451542547285166,1,0.8451542547285166,regulated_to_importer,410,대한민국
88,15,합판(신규공급자조사),4412,중국,인도,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.8451542547285166,1,0.8451542547285166,regulated_to_intermediary,699,인도
88,15,합판(신규공급자조사),4412,중국,인도,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.8451542547285166,1,0.8451542547285166,regulated_to_importer,410,대한민국
89,16,합판(신규공급자조사),4412,중국,인도,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.8451542547285166,1,0.8451542547285166,regulated_to_intermediary,699,인도
89,16,합판(신규공급자조사),4412,중국,인도,대한민국,156,"201402,201403,201404,201405,201406,201407,201408,201409,201410",X,-0.8451542547285166,1,0.8451542547285166,regulated_to_importer,410,대한민국
90,29,초산에틸(3차재심),291531,일본,영국,대한민국,392,"201907,201908,201909,201910,201911,201912,202001,202002,202003",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_intermediary,826,영국
90,29,초산에틸(3차재심),291531,일본,영국,대한민국,392,"201907,201908,201909,201910,201911,201912,202001,202002,202003",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_importer,410,대한민국
91,29,초산에틸(3차재심),291531,중국,남아프리카공화국,대한민국,156,"201907,201908,201909,201910,201911,201912,202001,202002,202003",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_intermediary,710,남아프리카공화국
91,29,초산에틸(3차재심),291531,중국,남아프리카공화국,대한민국,156,"201907,201908,201909,201910,201911,201912,202001,202002,202003",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_importer,410,대한민국
92,32,PET필름(3차재심),392062,인도,아랍에미리트 연합,대한민국,699,"201909,201910,201911,201912,202001,202002,202003,202004,202005",X,-0.8451542547285166,1,0.8451542547285166,regulated_to_intermediary,784,아랍에미리트 연합
92,32,PET필름(3차재심),392062,인도,아랍에미리트 연합,대한민국,699,"201909,201910,201911,201912,202001,202002,202003,202004,202005",X,-0.8451542547285166,1,0.8451542547285166,regulated_to_importer,410,대한민국
93,36,합판,4412,베트남,라오스,대한민국,704,"202011,202012,202101,202102,202103,202104,202105,202106,202107",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_intermediary,418,라오스
93,36,합판,4412,베트남,라오스,대한민국,704,"202011,202012,202101,202102,202103,202104,202105,202106,202107",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_importer,410,대한민국
94,37,스테인리스스틸바,7222,인도,아일랜드,대한민국,699,"202101,202102,202103,202104,202105,202106,202107,202108,202109",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_intermediary,372,아일랜드
94,37,스테인리스스틸바,7222,인도,아일랜드,대한민국,699,"202101,202102,202103,202104,202105,202106,202107,202108,202109",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_importer,410,대한민국
95,39,PET필름,392062,대만,룩셈부르그,대한민국,490,"202112,202201,202202,202203,202204,202205,202206,202207,202208",X,-0.8451542547285166,2,0.8451542547285166,regulated_to_intermediary,442,룩셈부르그
95,39,PET필름,392062,대만,룩셈부르그,대한민국,490,"202112,202201,202202,202203,202204,202205,202206,202207,202208",X,-0.8451542547285166,2,0.8451542547285166,regulated_to_importer,410,대한민국
96,39,PET필름,392062,대만,튀르키예,대한민국,490,"202112,202201,202202,202203,202204,202205,202206,202207,202208",X,-0.8451542547285166,1,0.8451542547285166,regulated_to_intermediary,792,튀르키예
96,39,PET필름,392062,대만,튀르키예,대한민국,490,"202112,202201,202202,202203,202204,202205,202206,202207,202208",X,-0.8451542547285166,1,0.8451542547285166,regulated_to_importer,410,대한민국
97,39,PET필름,392062,태국,룩셈부르그,대한민국,764,"202112,202201,202202,202203,202204,202205,202206,202207,202208",X,-0.8451542547285166,2,0.8451542547285166,regulated_to_intermediary,442,룩셈부르그
97,39,PET필름,392062,태국,룩셈부르그,대한민국,764,"202112,202201,202202,202203,202204,202205,202206,202207,202208",X,-0.8451542547285166,2,0.8451542547285166,regulated_to_importer,410,대한민국
98,39,PET필름,392062,태국,튀르키예,대한민국,764,"202112,202201,202202,202203,202204,202205,202206,202207,202208",X,-0.8451542547285166,1,0.8451542547285166,regulated_to_intermediary,792,튀르키예
98,39,PET필름,392062,태국,튀르키예,대한민국,764,"202112,202201,202202,202203,202204,202205,202206,202207,202208",X,-0.8451542547285166,1,0.8451542547285166,regulated_to_importer,410,대한민국
99,48,도공(coated) 인쇄용지,4810,중국,벨기에,대한민국,156,"202403,202404,202405,202406,202407,202408,202409,202410,202411",X,-0.8451542547285166,0,0.8451542547285166,regulated_to_intermediary,56,벨기에
99,48,도공(coated) 인쇄용지,4810,중국,벨기에,대한민국,156,"202403,202404,202405,202406,202407,202408,202409,202410,202411",X,-0.8451542547285166,0,0.8451542547285166,regulated_to_importer,410,대한민국
100,48,도공(coated) 인쇄용지,4810,중국,스페인,대한민국,156,"202403,202404,202405,202406,202407,202408,202409,202410,202411",X,-0.8451542547285166,1,0.8451542547285166,regulated_to_intermediary,724,스페인
100,48,도공(coated) 인쇄용지,4810,중국,스페인,대한민국,156,"202403,202404,202405,202406,202407,202408,202409,202410,202411",X,-0.8451542547285166,1,0.8451542547285166,regulated_to_importer,410,대한민국
101,48,도공(coated) 인쇄용지,4810,중국,캐나다,대한민국,156,"202403,202404,202405,202406,202407,202408,202409,202410,202411",X,-0.8451542547285166,2,0.8451542547285166,regulated_to_intermediary,124,캐나다
101,48,도공(coated) 인쇄용지,4810,중국,캐나다,대한민국,156,"202403,202404,202405,202406,202407,202408,202409,202410,202411",X,-0.8451542547285166,2,0.8451542547285166,regulated_to_importer,410,대한민국
102,51,합판,4412,말레이시아,슬로바키아,대한민국,458,"202407,202408,202409,202410,202411,202412,202501,202502,202503",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_intermediary,703,슬로바키아
102,51,합판,4412,말레이시아,슬로바키아,대한민국,458,"202407,202408,202409,202410,202411,202412,202501,202502,202503",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_importer,410,대한민국
103,52,합판,4412,베트남,슬로바키아,대한민국,704,"202407,202408,202409,202410,202411,202412,202501,202502,202503",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_intermediary,703,슬로바키아
103,52,합판,4412,베트남,슬로바키아,대한민국,704,"202407,202408,202409,202410,202411,202412,202501,202502,202503",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_importer,410,대한민국
104,55,스테인리스강 냉간압연제품,7220,베트남,대만,대한민국,704,"202507,202508,202509,202510,202511,202512,202601,202602,202603",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_intermediary,158,대만
104,55,스테인리스강 냉간압연제품,7220,베트남,대만,대한민국,704,"202507,202508,202509,202510,202511,202512,202601,202602,202603",X,-0.8451542547285166,3,0.8451542547285166,regulated_to_importer,410,대한민국
105,2,크라프트지(1차재심),4804,인도네시아,독일,대한민국,360,"201204,201205,201206,201207,201208,201209,201210,201211,201212",X,-0.8451542547285165,0,0.8451542547285165,regulated_to_intermediary,276,독일
